Gene	Category	H2171.DMSO.18.R1.0	H2171.DMSO.18.R2.0	H2171.DMSO.18.R3.0	H2171.PRMT5.18.R1.0	H2171.PRMT5.18.R2.0	H2171.PRMT5.18.R3.0
PRDM16	Other	-0.160706234663115	0.0234867618124411	-0.13408245527613	-0.109691529661821	0.127722603002055	-0.0697899598564308
PRDM2	Other	0.228124711365851	0.331810643353027	-0.0504972925185335	0.446010238176305	-0.0521508558386397	0.228341966959142
PRDM4	Other	0.0213698088101035	0.154434557904583	0.200072960827749	0.0709509908895892	-0.0730911798885265	0.202355487159877
PRDM5	Other	0.38945995427747	0.456788044351016	0.166218009818402	0.0656320050238736	0.394167535538084	0.316567638839385
PRDM6	Other	0.128887799059139	0.295130177046697	0.193641625080212	0.315451683026381	0.248930531100385	0.180173420816331
PRDM7	Nonessential	0.145782306901122	0.134792809165093	0.156105752590079	0.347938415252426	0.261629623503939	0.130897267747823
PRDM8	Other	0.270626878351438	-0.0925558453323548	-0.256531629763795	0.274076364227243	-0.258454661537815	-0.0980073379117093
PRDM9	Nonessential	0.00762033718771077	0.0674901296030803	-0.201132060281797	-0.137359164603201	-0.0769677464422322	-0.0575261160105827
PRKAA1	Other	0.0431322308788528	-0.0660290830324377	-0.104185505578139	0.0664307527365385	-0.166042820802739	-0.0748865535328308
PRKAA2	Other	0.258555623177511	0.358210507227038	0.288578882690333	0.120251450234565	0.213665243698003	0.101405026279911
PRKAB1	Other	0.0499671330093285	0.0577949721396795	-0.0196297457989951	0.0422740220652431	-0.0426377841150932	0.104686011704506
PRKAB2	Essential	0.054227110254118	0.116466047400709	0.203772305856602	0.170355406934033	0.11196845762201	0.078193566161278
PRKAG1	Other	0.0944278563713479	0.199958650304605	0.233624224948796	-0.0280147646077986	0.117353168054681	-0.159474030200894
PRKAG2	Other	0.165099918882714	0.266629462845946	0.195114271636026	0.287129385273218	0.0870259578830999	0.116424760987458
PRKAG3	Other	-0.288466383566447	-0.0238052702940445	0.0438349343238618	-0.263611274634008	-0.0907893804153318	-0.179147967966924
PRKAR1A	Other	0.0744476428460719	0.0793410837617571	-0.089891676557923	0.0748493825496202	0.227378461611099	0.117645222753258
PRKCA	Other	0.45647550067164	0.214145684335118	0.236353350753567	0.297926901446806	0.257468817597255	0.291141143255976
PRKCB	Other	0.333321465709541	-0.0298900872456605	0.110179007247396	0.324792283475261	-0.0145602386837324	0.255121602852891
PRKCD	Other	0.181087793539032	0.111292652321732	-0.0353205881122925	0.205055162259604	-0.0212274546072777	0.0305903511019682
PRKDC	Other	-0.459137206129362	-0.521104670764865	-0.566393498495252	-0.711074534694156	-0.163359574855722	-0.562484096396366
PRMT1	Other	-0.0321285898235976	-0.111157288747117	0.221692844037478	-0.350063913862837	-0.482944370051874	-0.213279471562748
PRMT2	Other	0.0495173551263541	0.173272709850731	0.199786860379378	0.127419982245881	0.242136878919537	-0.0343279963670998
PRMT3	Other	0.127303027804823	-0.0698545645794025	0.240875343535859	0.162101589554923	-0.0782947175339768	-0.0911808063131981
PRMT5	Other	-0.23441013854065	-0.394738077595574	-0.171686940107316	-0.65113423699249	-0.828464504584258	-0.756373764816913
PRMT6	Other	0.122783093473829	0.127267162896367	0.0617455949010262	-0.00318917868349208	-0.187948317263269	-0.0953817902422821
PRMT7	Other	0.088993778589404	0.237400599021207	0.153616397068256	0.205369614463092	0.327529111391327	0.247539214527924
PRMT8	Other	-0.0312086036381417	0.118533467807896	-0.139485577826828	-0.0473764557113658	-0.155296976393518	0.0671972702929757
PRMT9	Other	0.189012458948105	0.322396176671656	0.395641539513228	0.195880472964847	0.343972946788177	0.353391417244832
PRPF18	Essential	-1.17413901282864	-1.30721817878392	-0.989201593218368	-1.40570033506069	-0.854217124415307	-1.07339238091899
PRPF19	Essential	-0.913825925410439	-0.85440982413751	-0.686414550715938	-0.720626163705757	-0.449655748055375	-0.413668641580087
PRPF31	Essential	-1.20755551769144	-1.45343664396644	-1.18511872524331	-1.4867475454765	-1.51428860765581	-1.38944442673723
PSIP1	Other	0.460881427065429	0.232066039442535	0.337776795179937	0.193608344830965	0.241319527587529	0.217119072188823
PSMA1	Essential	-0.45464393381841	-0.465846969733906	-0.960504155227709	-0.56859724488162	-0.461604052535522	-0.570079797164011
PSMA2	Essential	-1.85088092387276	-1.90466050586018	-1.72285953569681	-2.1892721291779	-1.74537831549349	-1.66343166077278
PSMA3	Essential	-1.29796882268332	-1.28968529729816	-1.4521688801567	-1.28937311177221	-1.16976367738335	-1.21640480736533
PSMB2	Essential	-1.65663829817558	-1.81877791060308	-1.53419458450239	-1.57685465932642	-1.81294418181694	-1.71350761723471
PSMB3	Essential	-2.339358431691	-2.14548085632621	-2.2708602188608	-2.38902562444038	-2.12248611068573	-2.05171684419296
PSMC4	Essential	-1.95685112116795	-2.11657034039335	-2.23826516581362	-1.93523476395296	-2.10453605247338	-1.87805202527053
PSMD1	Essential	-1.75822835545318	-1.71257645117614	-1.8280640430016	-1.83253787713235	-2.02473675059681	-1.44384299403698
PSMD11	Essential	-0.682853907433485	-0.682694507359858	-0.883597776060373	-0.716042085996111	-0.525405563375861	-0.882533229421512
PSMD6	Other	-1.01432625914304	-0.920076505973095	-0.649949839720857	-0.884391249634591	-1.05743113039864	-0.765316412506308
PSMD7	Essential	-1.26087688438457	-1.37461145329825	-1.35102856749817	-1.50861182029894	-1.31794795821927	-1.41128393198162
PTCH1	Other	0.0656706607838541	-0.308757493758384	-0.15841873114826	-0.205031332908157	-0.0671342315312122	-0.191751402448653
PTEN	Other	0.497931087756065	0.447375966315222	0.585848860381176	0.459646519132645	0.276116280491836	0.504489471950361
PTPN11	Other	-0.331906729513476	-0.199381700932278	-0.154682701902979	-0.185261180548661	0.0530508541923783	-0.0636966201519832
PTPN13	Other	0.13901397820908	0.34540780094551	0.282096034091225	0.370127385877919	0.285549284432197	0.269614710779299
PTPN14	Other	0.34640542755947	-0.18772865802678	0.100402289356813	0.0446653323732139	0.255044793482649	0.229457832834354
PTPN18	Other	0.0132524046561585	-0.0356658740700188	0.126912243315747	0.0167129362961159	0.0475326067417988	-0.220873363591164
PTPN2	Other	0.163404181256366	0.203033620618366	0.509376153858454	0.14015893916805	0.171143596785073	0.446469313845279
PTPN22	Other	-0.142443723773839	0.198572520590484	-0.113619615503014	-0.175951183749987	-0.0675145175458212	-0.24858016605038
PTPN23	Other	-0.665781530668445	-0.902308952037741	-0.834482933127951	-0.523546572485264	-0.702558579184034	-0.610922707451769
PTPN6	Other	-0.590065483209388	-0.78377762426559	-0.443776589279017	-0.387857065710115	-0.707062828337383	-0.529653673348459
PWWP2B	Other	0.0862968652208933	0.254214391642984	0.0761942514360509	-0.0197458004521715	0.215105249636959	0.157857164282133
PYGO1	Other	0.114090311937921	0.323438053800274	0.183849728587939	0.248708242195304	0.267140253704702	0.134338793062647
PYGO2	Other	-0.0573880424696659	-0.0229388780749192	-0.173492523127446	0.0297184247974401	0.0248985415320262	-0.210193101174169
RAC1	Other	0.026067182237586	0.151057460712354	0.0601593881460867	-0.175687286690074	0.0432273325171186	-0.0343294036884898
RAD21	Other	-1.32021823698272	-1.19419202867335	-1.12001195585734	-1.33944651963737	-1.35071921746086	-1.18437509972846
RAD51	Other	-0.576060845298161	-0.456053450286614	-0.424321135608329	-0.625788446953857	-0.304985650482382	-0.372601990549158
RAD54B	Other	0.0393341693601425	-0.149864266233262	0.115130557190327	0.2728599430144	0.0958270474691736	0.114816287593116
RAD54L	Other	-0.113742681259811	-0.0602477683500437	0.0303777951419155	0.0823550167687474	-0.231741515209783	-0.070559017943617
RAD54L2	Other	0.338376214705332	0.152157664609647	-0.0271051453049479	0.312920544979285	0.242118756305205	-0.058174039149008
RAG1	Other	-0.369651017841301	0.00372756049407804	-0.232855352665351	-0.154253059849264	0.126644898741706	-0.0340854555516634
RAG2	Other	0.0430673489890385	0.166584093651906	0.146964413315021	-0.0706928260424824	0.109724290230641	0.0526319629997617
RAI1	Other	-0.0225127613773701	-0.213425424552483	-0.0948173729421551	-0.0548366452446579	-0.0858781254368708	-0.0548018405461032
RAN	Essential	-2.1371495746718	-2.31916151205426	-2.23413602669896	-2.29349755337229	-2.37370765107026	-2.01941304394685
RB1	Other	0.413658256964499	0.457512037927957	0.19427278631345	0.403339176475765	0.444281854951741	0.204732731164336
RBBP4	Other	-0.0319075339420479	-0.124361892901189	-0.217902757478142	0.100828869259645	0.0888635605351191	-0.0635446796842532
RBBP5	Other	-0.557787054416626	-0.54389826199066	-0.404894306271314	-0.541689732748925	-0.443739885167036	-0.305479550415141
RBBP7	Other	0.163956066375977	0.280439975700142	0.13476355744859	0.237353154970241	0.0462790489178119	0.362088545115055
RBL1	Other	-0.015152856989535	0.111566398426603	-0.0278177077282544	0.0358708356485019	0.169877954091566	0.258012039207454
RBL2	Other	0.335237894765983	0.352478829450509	0.30860887433514	0.359241522508615	0.31488751112969	0.422247709681853
RBM10	Other	-0.551072629646247	-0.39478657442793	-0.642250115544479	-0.598315579355059	-0.657742965765024	-0.837057108173078
RCHY1	Other	0.0238560996172347	0.203310755296468	0.123618084276513	0.137870765171548	0.332208086173278	0.23273395804171
RCOR3	Other	0.108465924088448	0.020121284723177	-0.0485992702776679	0.0201946862751125	0.0442057843886372	-0.133124459974838
RFC4	Other	-0.0675905272214915	-0.415234200118211	-0.237316713051991	-0.175990235307424	-0.193538107975255	-0.149264300728328
RFFL	Other	0.0662909954122924	0.110181116965983	0.212012074852677	0.125208960365975	0.0807731123131126	0.129058634074512
RFWD2	Other	0.11674492869003	-0.084918824546631	-0.0490895931485962	-0.0413281312294122	0.213293979725739	-0.00276483150740487
RHEB	Other	0.134990602471375	0.299191859224235	0.399865657873567	0.127934122294547	0.278647803062989	0.308666702105821
RHOA	Other	0.108229422801796	0.314491722491922	0.0315882276193527	0.12555123151148	0.14248468351341	0.262604873577079
RICTOR	Other	-0.283757797707273	-0.286005625674077	-0.20009657709526	-0.325359697031744	-0.214250462954733	-0.185500549004149
RING1	Other	-0.082533415815056	0.0796607588441612	0.319377293089096	-0.0800494192442254	0.181162999510432	0.0581713953848204
RNF125	Other	0.261365572460727	-0.0221081774095253	0.214769639698775	0.333592201894021	0.147130328185513	0.226527112627374
RNF138	Other	0.748476913994057	0.504012939785102	0.495664739798538	0.695905671479475	0.52307772778675	0.197345320583354
RNF168	Other	0.0440237624375174	0.426057675437678	0.121759591184164	-0.0208710370548039	-0.0358071462718236	0.134175722804373
RNF17	Nonessential	0.191234266686398	0.405170587032947	0.166586152649758	0.280670533011671	0.211691649242309	0.18895973864989
RNF2	Other	0.375684644969751	0.267617244302067	0.320956191867241	0.197320462232527	0.272960801391332	0.408595545619396
RNF20	Other	0.0491172304427836	-0.00282146874363939	0.0690689909107823	-0.58906513822548	-0.10715333632656	0.0138881004836143
RNF216	Other	-0.0768647028041702	-0.055755089531387	0.0777479110816667	0.023386958282757	0.1176010687135	-0.0525344015598952
RNF34	Other	0.288480608630506	0.238007189894664	0.223661145697926	0.195962426656006	0.0864137424316676	0.12045543302732
RNF40	Other	0.0469855215721876	-0.00408069049966033	-0.267182534521802	-0.194841890654698	-0.0910604641942698	-0.388915270253413
RNF43	Other	0.0373191942060202	-0.0104891551769102	0.138947771582285	0.0430644487546584	-0.219362963576637	0.175759254162873
RNF5	Other	0.0154018700673847	0.00735938322868343	0.0569970342384152	-0.0631968708530658	0.192508956986271	-0.10308199610805
RNF8	Other	-0.735147355500266	-0.560655856542437	-0.480329917382292	-0.391713533914945	-0.793692880695804	-0.549249474591779
RPA1	Essential	-2.32135130716002	-2.32482320653534	-2.37388367204884	-2.18727547288672	-2.35235820862357	-1.85199318387538
RPA2	Essential	-0.63837869794505	-0.729615791563947	-0.806388586228256	-0.713138452067881	-0.759846719109626	-0.489856545121438
RPL10	Essential	-1.25579058142874	-1.06189767704819	-1.27438902865666	-1.31092396877417	-0.78017188866243	-1.06586786440732
RPL10A	Essential	-1.54348170638861	-1.80563476979982	-1.78037401584073	-1.68175059106133	-1.67220921449264	-1.69118273765946
RPL11	Essential	-1.74983993735682	-1.74150992239386	-1.82962331693667	-1.8107994324812	-1.67198029511733	-1.79646308315418
RPL12	Essential	-1.38041675481611	-1.37659418962783	-1.78749728862153	-1.18000321535075	-0.971063935886429	-1.12793105204457
RPL13	Essential	-1.26450104503446	-1.2583734204384	-1.45187357965476	-1.4767942165809	-1.03530021694067	-1.37476068052986
RPL13A	Essential	-0.987050546575535	-1.31752332587205	-1.51912212336882	-1.28377539675686	-1.50101294809859	-1.1266834813472
RPL14	Essential	-0.948946467408017	-1.00203201753826	-1.03128363594015	-0.92419693941395	-0.955342879453655	-1.01691548235702
RPL18	Essential	-2.09143030860131	-1.89894398598382	-1.9689012572533	-1.90664796916291	-1.95058061076865	-1.78356296927746
RPL18A	Essential	-1.29040479002361	-1.34584094455442	-1.29062859437711	-1.49322943604482	-1.21763688401793	-1.25569127112832
RPL23	Other	-1.4551180750072	-1.56543700166637	-1.93440354060601	-1.78903133282365	-1.51888276911883	-1.64233819564594
RPL26	Essential	-1.58201393212362	-1.61384682394676	-1.33669436609557	-1.36309628415016	-1.58377169117665	-1.59722159603974
RPL27	Essential	-1.35337547536403	-1.31423175859447	-1.48918677732115	-1.36173319467084	-1.44226650756804	-1.17743521727205
RPL31	Essential	0.0437603753987993	-0.35126588302412	-0.290842956054644	-0.119064769192896	-0.319512565598006	-0.360096326603028
RPL32	Essential	-1.8877534018562	-2.17579483382815	-2.24411684168431	-2.0129770002535	-1.89132047978473	-2.08650754245666
RPL34	Essential	-1.87443626007068	-2.09201015276266	-2.00622928548126	-1.95855136713771	-2.02049515430287	-1.60190681039412
RPL35A	Essential	-1.75359031865516	-1.68550068782917	-1.78400375114459	-1.62385519495092	-1.47171988589209	-1.52068259469914
RPL36	Essential	-1.10524241770784	-1.03615046861357	-1.38048211999937	-1.01821725466055	-0.992939217427576	-1.31223141648288
RPL37	Essential	-1.2507846232937	-1.26173706645373	-1.45072792449334	-1.20105918111758	-1.29891069056112	-1.0801356657394
RPL37A	Essential	-1.54772742646903	-1.80692922118927	-1.60941707920405	-1.45966963496922	-1.58998415476926	-1.30876635236162
RPL4	Essential	-1.76294787692349	-1.59762066517253	-1.65731218138715	-1.60534091753234	-1.78153396479991	-1.82294512873867
RPL5	Essential	-1.46293831574499	-1.36579653334924	-1.33469654815701	-1.46420131256399	-1.08302602956149	-1.06830297924595
RPL6	Essential	-1.23591565739145	-0.878745478409096	-1.01290132630504	-0.806794323528881	-1.21629156325935	-0.787178573530547
RPL7	Essential	-1.63144723488475	-1.64072225766339	-1.72460553646745	-1.73233318516529	-1.55044002391125	-1.57772078304132
RPL7A	Essential	-1.27075682021552	-1.46681853237433	-1.21718867441832	-1.31652703918862	-1.26122738762712	-1.23085572673866
RPLP0	Essential	-1.45897202472291	-1.43047379582509	-1.38102809374824	-1.41978346611155	-1.19885875879997	-1.53175253907039
RPLP2	Essential	-1.04630175299386	-0.781176361448042	-0.652880598030528	-0.561583805607098	-0.561417535661348	-0.799097015640778
RPN2	Essential	0.0673783784202234	-0.0683394046513721	-0.144128491886203	0.0621593551860403	0.22393496645829	0.144888065087455
RPS11	Essential	-2.05960238316916	-1.90773656607358	-1.84500820327649	-1.6730819691241	-1.09508274600218	-1.84042636169953
RPS13	Essential	-2.164294058786	-2.13734396719111	-2.12659254825303	-1.92045913561438	-2.17318542950296	-2.24725448316467
RPS14	Essential	-1.95439433904337	-1.90909293419448	-1.73824893075579	-1.81957425844284	-1.87989142995414	-1.69547074569338
RPS15A	Essential	-2.03919342625512	-2.11221867858553	-2.20398342592939	-2.03781562912474	-1.94742910116942	-1.91776292307431
RPS17	Essential	-0.289425748724381	-0.175573454540347	-0.0428677707378405	-0.0251844023826981	-0.0359016653181401	0.0115270260889537
RPS24	Essential	-0.530160697752962	-0.928088725215338	-0.571449901469479	-0.560026081439531	-0.729588755296659	-0.64327273247757
RPS26	Essential	-1.82685359519932	-2.03039130477923	-1.89304433253644	-1.82474533982204	-1.87885712574604	-1.61580756973824
RPS27A	Essential	-1.37685859669268	-1.26703247197032	-1.29151961104851	-1.33734314081733	-1.22991408081253	-1.24260048683556
RPS3A	Essential	-0.339445228959968	-0.346367361168143	-0.481021899056348	-0.205299108433318	-0.320796219597033	-0.252748093398226
RPS7	Essential	-1.51235301521342	-1.43298911060473	-1.5224387113946	-1.38591002724386	-1.0810284456121	-1.20556602868639
RPS9	Essential	-2.07750358013021	-1.89379464879461	-1.91817628208795	-2.02242817062226	-1.87611279333238	-1.7726871790194
RPTOR	Other	-0.66196071668564	-0.446521037612879	-0.364267906506247	-0.517424163528556	-0.448052870535009	-0.292313004785134
RRM1	Essential	-2.85109283983382	-3.09199615578908	-3.15508261154906	-2.96684917833823	-2.79223657158836	-2.73391877002604
RSF1	Other	-0.223571579334357	-0.160837725668078	-0.113230572124592	-0.305441334956646	-0.0131439274208384	-0.0767413298312746
RTF1	Other	-1.13655406855959	-1.06016076927084	-0.747258726045336	-0.977452284090444	-0.766237577141034	-0.603971835235418
RUNX1	Other	0.12660796318127	0.251623892770892	0.196110405050358	0.203463563716779	0.381374300988915	0.221732697764916
RUVBL1	Essential	-1.85511319183352	-1.61900356808729	-1.75797171175244	-1.84417492835353	-1.66961591546833	-1.61403610151188
RUVBL2	Essential	-1.95590032725466	-1.76180160272187	-1.99255856191719	-1.77304006118761	-1.71242407160201	-1.62020421198972
SAP130	Other	-0.846647994248375	-0.977217676703917	-1.24103170060666	-0.799214333304722	-0.893251486733	-0.912175395894844
SAP18	Other	-0.533287170724516	-0.577540218574032	-0.621441308815708	-0.471150826496374	-0.200348833078075	-0.291807989383438
SAP25	Other	-0.00755137949177781	0.136028480817169	-0.165896576774582	0.196831710559267	0.0741414488060786	0.0532233986948982
SAP30	Other	-0.0491774345411426	-0.10798781899023	-0.0825456413142267	-0.0867433362540928	-0.0506801039696724	0.00284500709004043
SAP30L	Other	0.156003902663414	0.292844867263664	0.210520626757503	0.163640181694127	0.109094374332203	0.24161119460855
SBK2	Other	-0.0787909636514157	0.167861400011236	0.0533983752411612	0.0150896147317521	0.00822673510150063	0.315600117694548
SCMH1	Other	0.0318269693046872	-0.0153310791614174	-0.235337726409004	0.169132348181484	-0.141144804340385	-0.39889877633272
SCML2	Other	0.620581252261057	0.290609231808279	0.619277181856645	0.535578852542517	0.547306112458762	0.5283793267171
SCML4	Other	-0.258115536700324	-0.162857499938658	-0.0811628940542283	-0.123181037459547	0.0579213100522974	0.0280713889854903
SDAD1	Essential	-0.915797933585825	-1.00052182199441	-1.23302683585023	-0.760145730969627	-0.90227473371473	-0.715754507190256
SENP1	Other	0.0851826472874213	-0.0163429376937093	0.163006484077808	0.00661757229479976	-0.0293061425019949	0.180628114050365
SENP3	Other	0.35277160235391	0.421514903358083	0.303133782167785	0.340189347051807	0.354981533278213	0.320397451194583
SETBP1	Other	-0.0693156827047741	-0.0141336578365534	0.0343726354066453	0.0562514729463594	-0.0297616436961382	0.225098194714288
SETD1A	Other	-0.565462809579842	-0.432479690578383	-0.357924669160368	-0.387558323101494	-0.317247196891017	-0.142209606176953
SETD1B	Other	0.0725003110281078	0.177715851423438	0.0636876130302975	-0.0549963330823936	-0.194226456160037	-0.0167288400604989
SETD2	Other	-0.340962328196977	-0.0448981003205984	-0.0354952322203037	-0.338465342212668	0.000257253991549404	-0.0160264978193654
SETD3	Other	0.379375955941151	0.282164539204687	0.206773842146402	0.1081739542079	0.0732007038327347	0.237744810405395
SETD4	Other	0.222225673357764	-0.0150184925652689	0.317791677435568	0.679721716393796	0.242595244379035	0.238550560391489
SETD5	Other	-0.280912670273011	-0.0843592219824647	-0.212553093572814	-0.135646439451443	-0.0284543129443695	-0.280805470131564
SETD6	Other	-0.84339844605849	-0.503257321864106	-0.652792086199264	-0.744879133539048	-0.422731573713398	-0.728136256730725
SETD7	Other	0.0899441128904326	0.277206682510472	0.176677372949392	0.25858213028575	0.237037763204683	0.0357530561772139
SETD8	Other	-1.19332430935393	-1.11357521075057	-1.18863059668159	-1.24394564632451	-1.04014793913109	-1.25509859804937
SETDB1	Other	-0.468450716951479	-0.211387210612617	-0.439129231414616	-0.132039740542246	-0.38531846512841	-0.424252752791165
SETDB2	Other	-0.0189697713520631	0.242569832707236	0.278341075547823	0.287242320511943	0.0182997124258806	0.133090918078339
SETMAR	Other	0.227019824677128	0.208190375575181	-0.190930361142851	0.0196442544572603	0.0342319437628561	-0.185605518131413
SF3A2	Essential	-0.893108192160235	-0.831405803705972	-0.367039979263893	-0.811687569474386	-0.787049844748261	-0.590379765094053
SF3B1	Essential	-1.9971442493718	-1.82960222691932	-2.04407339063091	-1.83943855574496	-2.00113193524976	-1.95559706097638
SF3B2	Essential	-0.753152805079287	-0.97144334022344	-0.764602471272281	-0.878986065546295	-0.938597226866255	-0.856085032656926
SF3B3	Essential	-2.40396315959788	-2.17531802890599	-2.13387092393806	-2.40716766719677	-2.21886891480411	-2.27970110627418
SF3B4	Essential	-1.140396289621	-1.15991724733371	-0.996675787162996	-1.06454621334405	-1.09202153832837	-0.921475923048293
SF3B5	Essential	-1.15775791664296	-0.660442610189919	-0.838014251175743	-0.891651573766439	-0.897667064142053	-0.808069740461545
SFMBT1	Other	0.217121110260037	0.0573675782135474	0.146823382460703	0.296611877968257	0.0662435541278769	-0.0294920565608432
SFMBT2	Other	0.342079636113801	0.155798439091901	0.151905597471875	-0.0145326418645336	-0.0675406020830355	0.20224412972521
SH2B3	Other	0.27438313148181	0.206972538467663	0.224555801295937	0.147740080285456	0.163589451444169	0.163587915555924
SHPRH	Other	-0.015625142091961	-0.312996010009715	0.158852498769751	0.0431010519815857	0.05573098796557	-0.0325485360827097
SIAH1	Other	0.292828643614884	-0.0206208552697911	0.322515383997196	0.235074845709506	0.228508516758207	0.217052963281568
SIAH2	Other	-0.254742047192913	-0.212408518955963	-0.363976604660527	-0.468067169295644	-0.32750494764759	-0.451270361440818
SIN3A	Other	-1.02337896111629	-0.91157239003306	-0.970024036189215	-0.67079321053377	-0.787482314189451	-0.850805574696713
SIN3B	Other	-0.479436982745013	-0.525291215455273	-0.433633477431265	-0.75817814022097	-0.710080720127799	-0.423480255308145
SIRT1	Other	0.436518007882594	0.481262788584987	0.200396788015248	0.394647183711822	0.376031604234314	0.224652183416615
SIRT2	Other	0.126413278129006	0.0145646963655419	0.0483749547558991	-0.0292024595268939	-0.108958263123943	0.00648689909561175
SIRT3	Other	-0.0640446947201468	0.171322615970577	-0.023267707803613	-0.0120900777272941	-0.118878962863769	0.123844147834625
SIRT4	Other	0.0271540008476666	-0.089364855032308	0.109079574725114	-0.0998788660081755	-0.105777667786631	-0.0704019360138155
SIRT5	Other	0.280042377381877	0.0240066646174067	0.245622711794217	0.147270478274712	-0.00189064553004631	0.165508803611427
SIRT6	Other	0.0113551673683918	-0.0186634154971525	0.0494374278211499	-0.269506173386429	0.0270723012728285	-0.0492066751971472
SIRT7	Other	0.0212965882540326	-0.233418355437419	0.059976132627758	0.0299930074907107	-0.0493025598227597	-0.220777735636099
SKP1	Other	0.326761921450473	0.0500695842804142	0.0334113053790952	-0.0421916994851464	0.159596034595984	-0.146953978485624
SKP2	Other	-1.47027483759183	-1.37641929918228	-1.16744875624261	-1.34427333228356	-1.30073215563948	-1.1682658798585
SLC38A4	Other	0.275507531331543	0.199794421169611	0.258682526276309	0.308757206644489	0.0606777178865989	0.152451637142642
SMAD2	Other	0.0488211522249404	0.107462694172412	0.269432823711593	0.41984479624214	0.0525164626344638	0.168231392714171
SMAD3	Other	-0.0693699972797274	-0.101142581849326	-0.116538473658337	-0.203097202141746	-0.227529157728311	-0.142972238147979
SMAD4	Other	0.360105187776098	0.127983388543315	0.261737742123747	0.20465367919015	0.48757992215881	0.377015018699648
SMARCA1	Other	0.0364210744689686	0.222351485571978	-0.0456386018113764	0.160012697059587	0.128477875339101	-0.067811065182484
SMARCA2	Other	0.12020915010757	0.124678155017397	0.0790849043903322	0.332242705662634	0.178283184579055	0.209651148160259
SMARCA4	Other	0.811799998789223	0.563088897533009	0.932928706043556	0.894330106671555	0.582965926841292	0.902254914647014
SMARCA5	Other	-0.356030432279435	-0.274849700105928	-0.402434115478442	-0.733916944692577	-0.3282052541118	-0.245785940617314
SMARCAD1	Other	0.184669284224308	0.693411524709411	0.386924616937855	0.584417649434525	0.461488014104563	0.570184345384419
SMARCAL1	Other	0.0962825255176528	-0.0209603571587812	0.0322943151876741	-0.0082611477537432	0.28605395529397	-0.0174958096235331
SMARCB1	Other	0.914795337360215	0.664707037692267	0.739902562991434	1.0469548742902	0.824417435035339	0.913155991115411
SMARCC1	Other	0.792903780998162	0.518573479147764	0.653894818532152	0.779831766167897	0.857020287874622	0.655152367654712
SMARCC2	Other	0.132301432618157	0.42968769368701	0.276515057613212	0.145351333173643	0.398070010434579	0.400256997091515
SMARCD1	Other	0.254559274951864	0.0976984254119024	0.166237800939197	0.125435934184688	0.127894050452979	-0.00830039998015086
SMARCD2	Other	0.0154390618696407	0.0781583483999003	0.131601990601276	-0.114825831472969	-0.188022923692805	-0.126701614758871
SMARCD3	Other	-0.0819127773165692	0.00932237283122509	-0.0866034711017153	0.0394023535395755	0.136280163895552	-0.0347616764160018
SMARCE1	Other	0.238396545937754	0.00738587389233829	0.314006952449405	0.0622488590515231	0.170534218385213	0.1558539344148
SMC1A	Other	-0.863566003584761	-0.538398376495024	-0.946589563048697	-0.268559543112654	-0.485447494548755	-0.470994218302467
SMEK1	Other	0.0602908015468449	0.172843404268058	-0.0119787103885009	0.0399837859100704	0.0252204601281283	0.0353478714966336
SMEK2	Other	-0.0485757994227947	0.0655951440403744	-0.0268032855417614	-0.0836257852938895	0.111775768080997	-0.162603014825762
SMN1	Other	-1.10496456095005	-1.32350806611706	-0.875736183295233	-0.736728624003532	-1.29234827230023	-1.02296773028045
SMN2	Other	-0.701470201911893	-0.603424425280948	-0.473131545177822	-0.764663417515422	-0.63011774347205	-0.540778571082189
SMNDC1	Other	-1.03472693408566	-0.653345745410064	-0.674140814235859	-1.10928121307946	-1.10750105001227	-1.12896478839727
SMO	Other	-0.0261007214362107	0.19311394062401	-0.0199340605476586	0.271695293683889	0.214925751087123	0.00776280766567529
SMURF1	Other	-0.071165178635247	-0.352143737390817	-0.230152158259983	-0.292746987700909	-0.0438472022827316	-0.106980306705913
SMURF2	Other	0.0503185413668356	0.0911904049744356	0.000993994351896649	-0.122921201585434	0.109934314677919	0.00894649139823209
SMYD1	Other	0.239140000427284	0.264326355313495	0.076731397300597	0.20759197229632	0.275031446153326	0.349455675717325
SMYD2	Other	0.238203807655239	0.19327818824355	0.0745648875701454	0.195752480456058	0.246034040952849	-0.0960961558477271
SMYD3	Other	0.105550897415285	0.0411344618007862	0.012467774855788	0.0700839052892559	0.138001113283298	-0.0889282709710247
SMYD4	Other	0.298417836917427	0.146310333945662	0.0428469787202579	0.183086505351	0.127983425418029	0.00754495655611162
SMYD5	Other	0.242181356378276	0.193628748879463	0.282396717100135	0.14085930973083	0.0469844663799799	0.388613365411813
SND1	Other	0.322225648532653	0.213252168064636	0.136197478665911	0.232804415562152	0.16610452980513	0.224136711766226
SNRK	Other	-0.0757019864224929	0.0175969374391833	0.0824974541006212	-0.0682615297257549	0.116992186276559	0.0737738699822401
SNRNP200	Essential	-1.77140333545259	-1.74024588487601	-1.61624623422263	-1.76997096968076	-1.39403889149411	-1.5066083789804
SNRNP70	Other	-0.653361071265012	-1.05572756338048	-0.769706470325606	-0.872483198097754	-0.810840879146621	-0.742380137429455
SNRPD2	Essential	-1.06804645878808	-1.05339200904304	-0.916450735900503	-0.952807000546757	-1.04974218992185	-0.969090020902742
