Gene	Category	PRMT5_biased	DMSO_biased	PRMT5	DMSO	Z	P(-)	FDR(-)	P(+)	FDR(+)	P(replicates)	FDR(replicates)	P(sgRNAs)	FDR(sgRNAs)
CBX1	Other	0.305581933396423	0.346590230281075	0.312967282685309	0.347349864438295	-0.337292139371964	0.367948342380233	0.979807827996889	0.632051657619767	0.980468687337744	0.676408962264899	0.989625021370983	0.887152624028056	0.997549572641859
SUV420H2	Other	-0.245222243895306	-0.201384728143586	-0.235534424398848	-0.201179053292494	-0.337025508059049	0.36804883560215	0.979807827996889	0.63195116439785	0.980468687337744	0.777341020237678	0.990048407563554	0.655001859756638	0.984134482150505
SMEK2	Other	-0.0448176773462182	-0.0032613136413939	-0.0440137185497879	-0.00969651715146814	-0.336651491244792	0.368189817588877	0.979807827996889	0.631810182411123	0.980468687337744	0.719806560218563	0.989625021370983	0.599873359428966	0.971058107221159
BAZ1B	Other	-0.503096057256007	-0.481305858436705	-0.508579130853506	-0.474627843198759	-0.333065980647235	0.36954223909604	0.979807827996889	0.63045776090396	0.980468687337744	0.491210993080777	0.989625021370983	0.590857967728794	0.971058107221159
SF3B5	Essential	-0.865796126123346	-0.885404926002874	-0.895930732042277	-0.862378520573583	-0.329155518360809	0.371019071215815	0.979807827996889	0.628980928784185	0.980468687337744	0.816613310138114	0.990048407563554	0.760945996209639	0.997549572641859
USP38	Other	0.279773467862215	0.323265331437673	0.274880250357195	0.308228775223235	-0.327159636858059	0.371773573804025	0.979807827996889	0.628226426195975	0.980468687337744	0.775885585538189	0.990048407563554	0.85622752794063	0.997549572641859
TRIM66	Other	-0.0904510914096961	-0.0569604687533762	-0.09177452431069	-0.0585596267099001	-0.325850251834695	0.372268828180178	0.979807827996889	0.627731171819822	0.980468687337744	0.716810645502676	0.989625021370983	0.306262066278184	0.830856144437973
PTPN2	Other	0.252590616599467	0.291937985244395	0.264053757745871	0.297184780383647	-0.3250283789916	0.37257979672301	0.979807827996889	0.62742020327699	0.980468687337744	0.845370627637179	0.990048407563554	0.863560282683009	0.997549572641859
DZIP3	Other	0.24513081568722	0.267352893951926	0.238300479679389	0.271419861984616	-0.324914317859849	0.372622960119204	0.979807827996889	0.627377039880796	0.980468687337744	0.69044889883691	0.989625021370983	0.916705042597283	0.997549572641859
L3MBTL3	Other	0.152869683218331	0.182113484482512	0.152453397856108	0.185252164135547	-0.321772669921225	0.373812460147431	0.979807827996889	0.626187539852569	0.980468687337744	0.762899158884311	0.990048407563554	0.855288793637861	0.997549572641859
SMEK1	Other	0.0335173725116108	0.0737184984754673	0.0375442395853391	0.0699761583840614	-0.318178009832886	0.375174956144923	0.979807827996889	0.624825043855077	0.980468687337744	0.602522780211079	0.989625021370983	0.565467861634106	0.971058107221159
TADA2A	Other	-0.20937254976323	-0.175387218085055	-0.208167981790663	-0.175845235271804	-0.317108253986636	0.375580731041797	0.979807827996889	0.624419268958203	0.980468687337744	0.724787550882048	0.989625021370983	0.759909846082998	0.997549572641859
PSMB3	Essential	-2.18774285977302	-2.251899835626	-2.23036009176483	-2.19831674799477	-0.314370446144179	0.376619849855739	0.979807827996889	0.623380150144262	0.980468687337744	0.693688077974524	0.989625021370983	0.110500540215023	0.682539248399978
MBD5	Other	-0.038167204464903	-0.000250754233978	-0.0358624244464713	-0.00399017793812337	-0.312693900630797	0.377256614978	0.979807827996889	0.622743385022	0.980468687337744	0.827039324162344	0.990048407563554	0.261831594608477	0.800045988205378
CCT8	Essential	-0.418566916819895	-0.396512696397746	-0.426674508823114	-0.39497067504372	-0.311043660280347	0.377883715292758	0.979807827996889	0.622116284707242	0.980468687337744	0.488824478988454	0.989625021370983	0.89003081882428	0.997549572641859
POT1	Other	0.276855980605609	0.301992331097578	0.272476305221491	0.303943812302144	-0.308727945449452	0.378764242089043	0.979807827996889	0.621235757910957	0.980468687337744	0.697813557011756	0.989625021370983	0.973781859402398	0.997549572641859
STUB1	Other	-0.124506022066167	-0.0903411665694057	-0.12392125694263	-0.0926925408947416	-0.306388083135939	0.379654590323095	0.979807827996889	0.620345409676905	0.980468687337744	0.614829285164829	0.989625021370983	0.349576683965355	0.851474363122587
SFMBT1	Other	0.11112112517843	0.140437356978096	0.108284993371759	0.139479399870206	-0.306051891191025	0.379782568324322	0.979807827996889	0.620217431675678	0.980468687337744	0.785223627870402	0.990048407563554	0.0947191767477284	0.668877265084999
ATXN7	Other	0.0960258299013891	0.130912820412334	0.0967247659870177	0.12778433839959	-0.304730680790199	0.380285640196944	0.979807827996889	0.619714359803056	0.980468687337744	0.719878750860867	0.989625021370983	0.959160629837581	0.997549572641859
MIB1	Other	-0.00065986391662666	0.0336051913717453	-0.0027458364842868	0.0282329037492079	-0.303938623536824	0.380587325771647	0.979807827996889	0.619412674228353	0.980468687337744	0.818233985876192	0.990048407563554	0.943246426610461	0.997549572641859
CALR	Other	0.250522395472039	0.291247540619983	0.250008190880058	0.280957752395248	-0.303652707510055	0.380696245776844	0.979807827996889	0.619303754223156	0.980468687337744	0.721861955651818	0.989625021370983	0.939650897111178	0.997549572641859
CDK9	Other	-0.0118839961123243	0.0263244612729608	-0.0111254212141596	0.019473760769596	-0.300219413338423	0.382004898991962	0.979807827996889	0.617995101008038	0.980468687337744	0.878238035591719	0.990048407563554	0.416209107493934	0.907060004246039
BAZ1A	Other	0.119898683057985	0.150562181470742	0.121362087412287	0.151444320668212	-0.295153943198017	0.383938141729711	0.979807827996889	0.616061858270289	0.980468687337744	0.879533329104304	0.990048407563554	0.834982022352504	0.997549572641859
PRPF18	Essential	-1.11110328013166	-1.15685292827698	-1.14936228327355	-1.11952782261331	-0.292726072468305	0.384865769727159	0.979807827996889	0.615134230272841	0.980468687337744	0.860906107628317	0.990048407563554	0.599501408101454	0.971058107221159
NAA60	Other	0.0121892496994357	0.0431542573861967	0.0121960965296066	0.042015022059989	-0.292573847049852	0.384923953232712	0.979807827996889	0.615076046767288	0.980468687337744	0.847318531559861	0.990048407563554	0.994416302095326	0.99881666770079
EIF4A3	Essential	-2.42068833779445	-2.46445908496063	-2.44755668682475	-2.41815885036586	-0.288447685201925	0.386502035263184	0.979807827996889	0.613497964736816	0.980468687337744	0.767212859205403	0.990048407563554	0.246138790981066	0.793467590385101
ACTL6B	Other	0.101770770114284	0.136135276130891	0.106478996546905	0.135733029972641	-0.287038590002901	0.387041386179027	0.979807827996889	0.612958613820973	0.980468687337744	0.799675699244196	0.990048407563554	0.885284011406507	0.997549572641859
UBE2D3	Other	-0.265785799110564	-0.242550195456098	-0.262364940318272	-0.233559821716168	-0.282639769554621	0.388726495552639	0.979807827996889	0.611273504447361	0.980468687337744	0.879860778560213	0.990048407563554	0.615149931808923	0.971058107221159
AFF2	Other	0.2634475194444	0.305461270107165	0.27358348925808	0.302353694774195	-0.282297663684024	0.388857638434058	0.979807827996889	0.611142361565942	0.980468687337744	0.755517170611344	0.990048407563554	0.64552595688907	0.983585909611369
PDIK1L	Other	0.0818287789196611	0.107041282635807	0.0825466126356699	0.111090754187993	-0.280082511200303	0.389707100994255	0.979807827996889	0.610292899005745	0.980468687337744	0.813266480808206	0.990048407563554	0.0429913742715953	0.511763552592883
SIRT1	Other	0.33177699045425	0.372725861494276	0.331089922527179	0.359517207844662	-0.278937461920887	0.390146409298426	0.979807827996889	0.609853590701574	0.980468687337744	0.770778736837201	0.990048407563554	0.690115836270568	0.984134482150505
SIRT7	Other	-0.0800290959893827	-0.0507152115185428	-0.079004481819425	-0.0507569588264362	-0.277176009308517	0.390822480006934	0.979807827996889	0.609177519993066	0.980468687337744	0.823712523439309	0.990048407563554	0.81574682512974	0.997549572641859
TADA2B	Other	0.325707476532907	0.35377333765532	0.322322655976458	0.350422324902728	-0.275727218897042	0.391378794031303	0.979807827996889	0.608621205968697	0.980468687337744	0.738649797458229	0.989625021370983	0.956884641952567	0.997549572641859
METTL21C	Other	0.132887835032809	0.164130712470352	0.134877107193439	0.162723181966183	-0.273242303965817	0.392333481464479	0.979807827996889	0.607666518535521	0.980468687337744	0.432051928332783	0.989521555239767	0.318687011813883	0.832643194225965
GADD45B	Other	0.150298171570444	0.186367018324777	0.155520422020101	0.183325847339671	-0.272843988658735	0.392486571941745	0.979807827996889	0.607513428058255	0.980468687337744	0.724930341422821	0.989625021370983	0.783927274659487	0.997549572641859
TRIM28	Other	0.454123260722924	0.501503246536204	0.461805901072726	0.489501529317614	-0.271768110581532	0.392900163351267	0.979807827996889	0.607099836648733	0.980468687337744	0.673118716727219	0.989625021370983	0.892235958837386	0.997549572641859
KPNB1	Essential	-2.26899697595761	-2.33355469288232	-2.31049491843702	-2.28313097526288	-0.268517999436195	0.394150310943359	0.979807827996889	0.605849689056641	0.980468687337744	0.727612350300481	0.989625021370983	0.302276873483413	0.83033303330333
PRMT2	Other	0.111742954932773	0.140858975118821	0.114721358502228	0.141556007708396	-0.263331560925142	0.396147517876647	0.979807827996889	0.603852482123353	0.980468687337744	0.784384924832461	0.990048407563554	0.367456915637897	0.873555242553544
PHF11	Other	0.150082117156044	0.173844375121153	0.152897803490363	0.179649916454334	-0.262522805921327	0.396459202583666	0.979807827996889	0.603540797416334	0.980468687337744	0.762520824741409	0.990048407563554	0.962552471705131	0.997549572641859
FTSJ3	Essential	-0.917668058749482	-0.936915165216067	-0.933304417260245	-0.906629114752661	-0.261770156669377	0.396749324250093	0.979807827996889	0.603250675749907	0.980468687337744	0.850416623425363	0.990048407563554	0.646632954887618	0.983585909611369
APOBEC3D	Other	0.0507102774696706	0.0805083988060235	0.0518338457108623	0.0782122601478623	-0.258861013894427	0.3978712397529	0.979807827996889	0.6021287602471	0.980468687337744	0.875291222868722	0.990048407563554	0.574881772613755	0.971058107221159
BRD9	Other	-0.175971648980938	-0.150542178043001	-0.178775968400233	-0.152471209073379	-0.258139283206166	0.398149707528174	0.979807827996889	0.601850292471826	0.980468687337744	0.667425911451204	0.989625021370983	0.992379425777998	0.99881666770079
UBE3C	Other	0.18096398022131	0.207706165012773	0.175653875080439	0.201808289078051	-0.256666081445484	0.398718278810287	0.979807827996889	0.601281721189713	0.980468687337744	0.833424226032487	0.990048407563554	0.574757788837918	0.971058107221159
RPL7	Essential	-1.62016466403929	-1.66559167633853	-1.65735821178841	-1.63126138247559	-0.256101821421886	0.398936107792384	0.979807827996889	0.601063892207616	0.980468687337744	0.591914518193069	0.989625021370983	0.8916160399582	0.997549572641859
SETDB2	Other	0.146210983672054	0.167313712300999	0.142189559859947	0.168258974007731	-0.255833186076822	0.399039823818659	0.979807827996889	0.600960176181341	0.980468687337744	0.844665950499563	0.990048407563554	0.960276483820117	0.997549572641859
PTCH1	Other	-0.154638988962674	-0.13383518804093	-0.156479336829078	-0.131040995689206	-0.249649436497998	0.401429231983548	0.979807827996889	0.598570768016452	0.980468687337744	0.842674010332534	0.990048407563554	0.555469455711224	0.971058107221159
EID2	Other	0.00866587286977114	0.0447666370069155	0.0121077822559362	0.0370685040069526	-0.244969346147688	0.403240083268387	0.979807827996889	0.596759916731613	0.980468687337744	0.872539184465743	0.990048407563554	0.725725747887848	0.990673243148491
ING5	Other	0.0648734279467993	0.0922136728519637	0.0647102540598064	0.0896193184135655	-0.244463166348318	0.403436062829668	0.979807827996889	0.596563937170332	0.980468687337744	0.869456023100893	0.990048407563554	0.947036787757488	0.997549572641859
BRWD3	Other	0.176559835990789	0.203482983546769	0.177807806290275	0.202544858505482	-0.242777656152211	0.404088822803401	0.979807827996889	0.595911177196599	0.980468687337744	0.56535267730671	0.989625021370983	0.820839015923059	0.997549572641859
SNRNP70	Other	-0.808568071557943	-0.826265034990366	-0.832092459438099	-0.807366905249658	-0.242664989444433	0.404132465616385	0.979807827996889	0.595867534383615	0.980468687337744	0.860598848122559	0.990048407563554	0.952430082006412	0.997549572641859
ZMYND8	Other	0.129820688972542	0.154545233365639	0.130435040770675	0.155096848518587	-0.242040351692808	0.404374448241693	0.979807827996889	0.595625551758307	0.980468687337744	0.555790943359657	0.989625021370983	0.972497741724083	0.997549572641859
ITCH	Other	0.327527147617246	0.362537894191312	0.334631194619998	0.358784614964049	-0.237058772136896	0.406305597925136	0.979807827996889	0.593694402074864	0.980468687337744	0.86923392332901	0.990048407563554	0.761433075329	0.997549572641859
TAF10	Other	-0.520454891512677	-0.520354973968387	-0.529220278967659	-0.505113114342417	-0.236605522230591	0.406481417859069	0.979807827996889	0.59351858214093	0.980468687337744	0.801928111723593	0.990048407563554	0.946992507837546	0.997549572641859
RNF17	Nonessential	0.227107306967957	0.254330335456368	0.223663288202116	0.247536719515613	-0.2343152194448	0.407370135682274	0.979807827996889	0.592629864317726	0.980468687337744	0.755782837632413	0.990048407563554	0.36503037602508	0.871656568641939
L3MBTL2	Other	0.0574626950227404	0.0855116458652545	0.0584889835313267	0.0822876315261837	-0.233582433682544	0.407654583210887	0.979807827996889	0.592345416789113	0.980468687337744	0.807373374190816	0.990048407563554	0.701088400432172	0.985104980347281
CTRL_WANG	Nontargeting	0.321144379542037	0.352612218580135	0.325683589701606	0.349399687891206	-0.232773545777194	0.407968628058187	0.979807827996889	0.592031371941813	0.980468687337744	0.427003965881637	0.989521555239767	0.719703678775749	0.989703213863822
SUV39H1	Other	0.27054328772127	0.294625706588584	0.270541981007617	0.293887800629547	-0.229145265200832	0.409378006364546	0.979807827996889	0.590621993635454	0.980468687337744	0.671783740428113	0.989625021370983	0.977448236773588	0.997549572641859
ARNTL	Other	0.180013123467174	0.212750828098937	0.185160446566352	0.208490919180011	-0.228994883145598	0.409436446564433	0.979807827996889	0.590563553435567	0.980468687337744	0.811866812962167	0.990048407563554	0.840083069129811	0.997549572641859
JARID2	Other	0.0531252477449419	0.0842920283469928	0.0604288415877635	0.0835295194075257	-0.226743173054757	0.410311727029418	0.979807827996889	0.589688272970582	0.980468687337744	0.893023108839134	0.991545978655025	0.863737402362777	0.997549572641859
YWHAB	Other	0.296177579990059	0.343598634595208	0.309299926354885	0.33199450105449	-0.222763855342313	0.41185965020356	0.979807827996889	0.58814034979644	0.980468687337744	0.865536017968029	0.990048407563554	0.405245399316318	0.900218720096862
MAP2K4	Other	0.253805772684033	0.272426499092963	0.244974178187172	0.267581775476176	-0.22191158227814	0.412191356981854	0.979807827996889	0.587808643018146	0.980468687337744	0.873551292259023	0.990048407563554	0.873000761614623	0.997549572641859
RPL27	Essential	-1.32714497317031	-1.38559800375988	-1.36584381413313	-1.34358267604728	-0.218516702565712	0.413513272989609	0.979807827996889	0.586486727010391	0.980468687337744	0.815000100843662	0.990048407563554	0.564219167891744	0.971058107221159
